Individual Reference,First Name,Last Name,Father First Name,Father Last Name,Mother First Name,Year of Birth,Document Type,Document ID,Organization,Category,Currency,Amount,Start (yyyyMMdd),End (yyyyMMdd)
977231173352,ميمون,هوازن,فكري,بتروني,نوال,2014,NATIONAL_ID,54579289472.0,ORG1,CASH-MPA,USD,93032,20240401,20240701
502163998957,لوليا,كندة,فكري,بتروني,نوال,2015,PERSONAL_ID,826427002977.0,ORG1,CASH-MPA,USD,39885,20240401,20240701
592444446064,ميار,صيام,صلاح الدّين,النجار,رواء,2003,,,ORG1,CASH-MPA,USD,57193,20240401,20240701
107987499877,معين,الألجاوي,صلاح الدّين,النجار,رواء,2013,PERSONAL_ID,813468227161.0,ORG1,CASH-MPA,USD,3186,20240401,20240701
307764951919,فداء,القباني,صلاح الدّين,النجار,رواء,1985,,,ORG1,CASH-MPA,USD,88110,20240401,20240701
955614581877,جوانا,لخم,نضال,الطحان,جلنار,2011,PERSONAL_ID,650902349601.0,ORG1,CASH-MPA,USD,65693,20240401,20240701
989311172890,كبير,الشامي,نضال,الطحان,جلنار,1999,PERSONAL_ID,883684126521.0,ORG1,CASH-MPA,USD,97440,20240401,20240701
698539707931,عالم,مراد,نضال,الطحان,جلنار,1977,PERSONAL_ID,328915372215.0,ORG1,CASH-MPA,USD,89862,20240401,20240701
353836900595,لتين,هوازن,نضال,الطحان,جلنار,2000,LOCAL_COUNCIL_CARD,125709795486.0,ORG1,CASH-MPA,USD,3644,20240401,20240701
334091807655,ريما,خثعم,نضال,الطحان,جلنار,2016,NATIONAL_ID,34668246409.0,ORG1,CASH-MPA,USD,39370,20240401,20240701
183991955067,قطز,بنو الأسمر,نوح,كنانة,ماذى,2018,LOCAL_COUNCIL_CARD,42339343804.0,ORG1,CASH-MPA,USD,80540,20240401,20240701
676660324711,مرتجي,ميرفاب,نوح,كنانة,ماذى,1985,LOCAL_COUNCIL_CARD,310561647458.0,ORG1,CASH-MPA,USD,27511,20240401,20240701
551574727525,نشوة,الخزرج,نوح,كنانة,ماذى,1975,PERSONAL_ID,948059449727.0,ORG1,CASH-MPA,USD,42423,20240401,20240701
698386529636,نبهان,بيرقدار,نوح,كنانة,ماذى,2013,PERSONAL_ID,795171557001.0,ORG1,CASH-MPA,USD,18939,20240401,20240701
852165093286,روبين,الشرفاء,صدّام,الشرفاء,ميلاء,1970,,,ORG1,CASH-MPA,USD,11220,20240401,20240701
946236842208,ماذى,الخطيب بني جماعة الكناني,صدّام,الشرفاء,ميلاء,2002,PERSONAL_ID,370734651985.0,ORG1,CASH-MPA,USD,3382,20240401,20240701
276656036022,هند,بتروني,صدّام,الشرفاء,ميلاء,1985,NATIONAL_ID,734401657212.0,ORG1,CASH-MPA,USD,1171,20240401,20240701
879554552246,عتيق,بنو الحارث بن كعب,راجح,جهينة,افتكار,2000,PERSONAL_ID,109200659416.0,ORG1,CASH-MPA,USD,47563,20240401,20240701
882400068265,عبد الغني,عجرمة (العجارمة),راجح,جهينة,افتكار,1982,NATIONAL_ID,209087800696.0,ORG1,CASH-MPA,USD,86846,20240401,20240701
257898088109,عبد الواحد,بنو ذي أصبح,راجح,جهينة,افتكار,2012,LOCAL_COUNCIL_CARD,425046641182.0,ORG1,CASH-MPA,USD,85556,20240401,20240701
328533086497,واثق,الديسي,تقي,العقيدات,جواهر,2008,NATIONAL_ID,862899978473.0,ORG1,CASH-MPA,USD,91316,20240401,20240701
490704431252,رضوان,بنو الأحمر,منسي,بنو مهدي,ماذى,2022,,,ORG1,CASH-MPA,USD,41684,20240401,20240701
875334858914,ناجح,بنو أمية,منسي,بنو مهدي,ماذى,1970,NATIONAL_ID,935314543401.0,ORG1,CASH-MPA,USD,95012,20240401,20240701
679248359114,سجا,حجازي,منسي,بنو مهدي,ماذى,2000,NATIONAL_ID,14819576167.0,ORG1,CASH-MPA,USD,2911,20240401,20240701
560830458807,فاخر,البديري,منسي,بنو مهدي,ماذى,1998,NATIONAL_ID,910609745059.0,ORG1,CASH-MPA,USD,62381,20240401,20240701
706063239891,جنى,فراهيد,نعيم,ميرفاب,روفيدا,1983,NATIONAL_ID,884296748204.0,ORG1,CASH-MPA,USD,24242,20240401,20240701
401287044255,نغم,قرش,نعيم,ميرفاب,روفيدا,1988,LOCAL_COUNCIL_CARD,306699299383.0,ORG1,CASH-MPA,USD,37700,20240401,20240701
350054569112,لينا,قيس عيلان,نعيم,ميرفاب,روفيدا,1974,LOCAL_COUNCIL_CARD,339519112945.0,ORG1,CASH-MPA,USD,67729,20240401,20240701
602278123703,ناديه,التوتنجي,نعيم,ميرفاب,روفيدا,1988,,,ORG1,CASH-MPA,USD,78940,20240401,20240701
670855123450,تقي,الأشراف,صدّام,القباني,بنفسج,1987,PERSONAL_ID,7932303694.0,ORG1,CASH-MPA,USD,53944,20240401,20240701
319686565770,بتلاء,همدان,صدّام,القباني,بنفسج,2010,NATIONAL_ID,303665377674.0,ORG1,CASH-MPA,USD,56454,20240401,20240701
801442949310,شادن,جبيلي,صدّام,القباني,بنفسج,2007,NATIONAL_ID,523085883517.0,ORG1,CASH-MPA,USD,35095,20240401,20240701
974939177813,سنان,غوشة,صدّام,القباني,بنفسج,1987,,,ORG1,CASH-MPA,USD,98084,20240401,20240701
742042659672,هايل,طقش,صدّام,القباني,بنفسج,1985,PERSONAL_ID,280737369012.0,ORG1,CASH-MPA,USD,67907,20240401,20240701
199869394169,وادع,طرابلسي,مُخيمر,الحداء,جلنار,1990,NATIONAL_ID,267699769847.0,ORG1,CASH-MPA,USD,36722,20240401,20240701
648594310143,عزاز,بنو عمرو,مُخيمر,الحداء,جلنار,1991,NATIONAL_ID,309413294166.0,ORG1,CASH-MPA,USD,34255,20240401,20240701
718719623579,ماجد,التوتنجي,مُخيمر,الحداء,جلنار,1980,PERSONAL_ID,534254763162.0,ORG1,CASH-MPA,USD,97175,20240401,20240701
242203159184,ميلاء,بو مدين,مُخيمر,الحداء,جلنار,1994,,,ORG1,CASH-MPA,USD,79558,20240401,20240701
917440438180,هاجر,بنو كلب,جلال الدّين,السمان,وصاف,2016,PERSONAL_ID,484453006784.0,ORG1,CASH-MPA,USD,58000,20240401,20240701
335341244607,كريم,شمران,جلال الدّين,السمان,وصاف,1999,NATIONAL_ID,807403372221.0,ORG1,CASH-MPA,USD,90848,20240401,20240701
450862450941,سفيان,النشاشيبي,جلال الدّين,السمان,وصاف,2002,,,ORG1,CASH-MPA,USD,19217,20240401,20240701
640460436760,مجد,الكواهلة,جلال الدّين,السمان,وصاف,2003,,,ORG1,CASH-MPA,USD,30510,20240401,20240701
873074152989,منيب,الشايقية,جلال الدّين,السمان,وصاف,2022,PERSONAL_ID,482019787806.0,ORG1,CASH-MPA,USD,90175,20240401,20240701
744085316250,عاصم,الحكم بن سعد العشيرة,شكيب,العلمي,جودي,2014,LOCAL_COUNCIL_CARD,687684729922.0,ORG1,CASH-MPA,USD,55136,20240401,20240701
927164170747,محجوب,الشعباني,شكيب,العلمي,جودي,1993,LOCAL_COUNCIL_CARD,231512870829.0,ORG1,CASH-MPA,USD,81606,20240401,20240701
474514935081,اعتماد,غوشة,شكيب,العلمي,جودي,1986,LOCAL_COUNCIL_CARD,459639594578.0,ORG1,CASH-MPA,USD,78319,20240401,20240701
114443416883,مُرضي,بدرية,شكيب,العلمي,جودي,2000,,,ORG1,CASH-MPA,USD,32140,20240401,20240701
775555028797,ظافر,الدواسر,عثمان,مشعشع,جوانا,1974,,,ORG1,CASH-MPA,USD,74125,20240401,20240701
988302080838,غانم,المنتفق,عثمان,مشعشع,جوانا,1984,NATIONAL_ID,998798700787.0,ORG1,CASH-MPA,USD,8159,20240401,20240701
295411890883,أفراح,الأزد,عثمان,مشعشع,جوانا,1982,,,ORG1,CASH-MPA,USD,13305,20240401,20240701
688947671385,بهاء,بنو كلب,عثمان,مشعشع,جوانا,1997,,,ORG1,CASH-MPA,USD,59085,20240401,20240701
490264594569,فائق,الدواسر,عثمان,مشعشع,جوانا,2009,PERSONAL_ID,151722584664.0,ORG1,CASH-MPA,USD,78332,20240401,20240701
104656468498,دريد,خندف,نصور,المتولي,أناهيد,2014,NATIONAL_ID,209618237616.0,ORG1,CASH-MPA,USD,1909,20240401,20240701
999137250302,جليل,جزار,نصور,المتولي,أناهيد,2001,PERSONAL_ID,559146080001.0,ORG1,CASH-MPA,USD,29897,20240401,20240701
124459263559,ذكي,يشكر,نصور,المتولي,أناهيد,1974,LOCAL_COUNCIL_CARD,46610493631.0,ORG1,CASH-MPA,USD,46927,20240401,20240701
696735036645,اصيل,العوازم,نصور,المتولي,أناهيد,2002,LOCAL_COUNCIL_CARD,909045350265.0,ORG1,CASH-MPA,USD,7332,20240401,20240701
235437558548,طائف,عبد اللطيف,كافور,بنو الأحمر,راما,1994,LOCAL_COUNCIL_CARD,141024204321.0,ORG1,CASH-MPA,USD,92628,20240401,20240701
555702104220,بارعة,باهلة,كافور,بنو الأحمر,راما,2017,,,ORG1,CASH-MPA,USD,38861,20240401,20240701
680573069184,أزهار,قليبو,كافور,بنو الأحمر,راما,2017,NATIONAL_ID,377241694413.0,ORG1,CASH-MPA,USD,94702,20240401,20240701
924517416100,عبد الشّكور,الحسيني,ساجي,التوتنجي,ريان,1985,,,ORG1,CASH-MPA,USD,7809,20240401,20240701
691195679026,شعبان,مطير,ساجي,التوتنجي,ريان,1972,NATIONAL_ID,537303695418.0,ORG1,CASH-MPA,USD,53401,20240401,20240701
918285168458,بنفسج,وهبة,ساجي,التوتنجي,ريان,1986,LOCAL_COUNCIL_CARD,55978501253.0,ORG1,CASH-MPA,USD,48880,20240401,20240701
853740868939,هدى,عنز بن وائل,غزير,بدرية,ريتاج,2013,,,ORG1,CASH-MPA,USD,76077,20240401,20240701
726855855240,مزهر,بنو لام,غزير,بدرية,ريتاج,2012,LOCAL_COUNCIL_CARD,727609266691.0,ORG1,CASH-MPA,USD,3430,20240401,20240701
835760953000,نبهان,الكالوتي,غزير,بدرية,ريتاج,2006,PERSONAL_ID,262818928225.0,ORG1,CASH-MPA,USD,67751,20240401,20240701
554924923873,أفراح,عدوان,خالدي,بنو معقل,بلقيس,2008,LOCAL_COUNCIL_CARD,995093337598.0,ORG1,CASH-MPA,USD,57695,20240401,20240701
330587987539,عدوي,بنو مهدي,خالدي,بنو معقل,بلقيس,1999,LOCAL_COUNCIL_CARD,99828437697.0,ORG1,CASH-MPA,USD,87710,20240401,20240701
424142523538,وسيم,صيداوي,خالدي,بنو معقل,بلقيس,2021,PERSONAL_ID,576837235675.0,ORG1,CASH-MPA,USD,91541,20240401,20240701
977045171590,فوزي,قحطان,خالدي,بنو معقل,بلقيس,1975,,,ORG1,CASH-MPA,USD,29351,20240401,20240701
815804377116,معارف,الجبشة,خالدي,بنو معقل,بلقيس,2013,NATIONAL_ID,924955839625.0,ORG1,CASH-MPA,USD,46560,20240401,20240701
524616679381,خلدون,السادة الراويون,شهير,حب رمان,جمان,2001,PERSONAL_ID,15390528636.0,ORG1,CASH-MPA,USD,9670,20240401,20240701
756252687536,جنى,بني بيات,شهير,حب رمان,جمان,2012,LOCAL_COUNCIL_CARD,343219605162.0,ORG1,CASH-MPA,USD,91972,20240401,20240701
308545018479,نافذ,القضماني,ساجد,الشرفاء,جهراء,2021,,,ORG1,CASH-MPA,USD,67811,20240401,20240701
687794793723,ضياء,ابو السعود,ساجد,الشرفاء,جهراء,1975,,,ORG1,CASH-MPA,USD,47703,20240401,20240701
133370502403,راسم,عرموني,كاسر,خولان,سلاف,1980,,,ORG1,CASH-MPA,USD,81993,20240401,20240701
285511208800,نوال,مزينة,كاسر,خولان,سلاف,1976,LOCAL_COUNCIL_CARD,388731307449.0,ORG1,CASH-MPA,USD,45985,20240401,20240701
841850952413,تميم,بنو الحارث بن كعب,كاسر,خولان,سلاف,1993,NATIONAL_ID,287230309587.0,ORG1,CASH-MPA,USD,4226,20240401,20240701
223945929591,ظهير,البيطار,كاسر,خولان,سلاف,2013,NATIONAL_ID,52705059877.0,ORG1,CASH-MPA,USD,93110,20240401,20240701
734951248635,بثينة,الزرقان,كاسر,خولان,سلاف,1995,,,ORG1,CASH-MPA,USD,46210,20240401,20240701
966595880236,عبدالله,قرش,فاتح,المغربي,نشوة,1995,LOCAL_COUNCIL_CARD,55170990671.0,ORG1,CASH-MPA,USD,63292,20240401,20240701
212172072988,بوران,قرش,فاتح,المغربي,نشوة,1976,NATIONAL_ID,651883242368.0,ORG1,CASH-MPA,USD,7065,20240401,20240701
927731637699,وفاء,قيس عيلان,نجيب,بنو ليث,بوران,1978,NATIONAL_ID,808964534487.0,ORG1,CASH-MPA,USD,25261,20240401,20240701
947145716684,كارم,زهران,نجيب,بنو ليث,بوران,2012,LOCAL_COUNCIL_CARD,911356386591.0,ORG1,CASH-MPA,USD,20065,20240401,20240701
631999602283,ريم,ربيعة,خطيب,شمران,ريفال,1973,PERSONAL_ID,385968960118.0,ORG1,CASH-MPA,USD,9367,20240401,20240701
857487596525,ليان,الأوس,خطيب,شمران,ريفال,1979,NATIONAL_ID,960104305582.0,ORG1,CASH-MPA,USD,50637,20240401,20240701
574082861441,عثمان,ميرفاب,واثق,السهول,أفنان,1995,PERSONAL_ID,86959126047.0,ORG1,CASH-MPA,USD,44960,20240401,20240701
114547666703,ريف,اسطمبولي,واثق,السهول,أفنان,2009,PERSONAL_ID,38592920488.0,ORG1,CASH-MPA,USD,96578,20240401,20240701
656275181420,يارا,طيء,واثق,السهول,أفنان,2007,,,ORG1,CASH-MPA,USD,10480,20240401,20240701
249890654999,أريج,هذيل,واثق,السهول,أفنان,2009,,,ORG1,CASH-MPA,USD,24617,20240401,20240701
239371086326,سرحان,مزينة,واثق,السهول,أفنان,1979,NATIONAL_ID,65143506947.0,ORG1,CASH-MPA,USD,19452,20240401,20240701
138970955261,جيلان,طقش,واثق,السهول,أفنان,2011,PERSONAL_ID,323241111407.0,ORG1,CASH-MPA,USD,36797,20240401,20240701
317496337840,نغم,القلموني,ضرغام,اسطمبولي,ماذى,1999,NATIONAL_ID,962674993538.0,ORG1,CASH-MPA,USD,32465,20240401,20240701
920910636128,ابتسام,بنو الأسمر,ضرغام,اسطمبولي,ماذى,1980,NATIONAL_ID,876144167441.0,ORG1,CASH-MPA,USD,82248,20240401,20240701
743469194893,جوان,بلغازي,مقدام,الدليم,ريف,1997,NATIONAL_ID,880427238239.0,ORG1,CASH-MPA,USD,87042,20240401,20240701
501751403955,دؤوب,قريش,مقدام,الدليم,ريف,2010,LOCAL_COUNCIL_CARD,167902788233.0,ORG1,CASH-MPA,USD,37415,20240401,20240701
269070591636,راوي,الألجاوي,مقدام,الدليم,ريف,1978,,,ORG1,CASH-MPA,USD,74613,20240401,20240701
945134319962,عبد الحليم,بنو ليث,هايل,الحلاق,هنادي,1992,PERSONAL_ID,799805273714.0,ORG1,CASH-MPA,USD,67695,20240401,20240701
616992686166,حيّان,بنو هلال,لطفي,الأزد,ربى,1974,PERSONAL_ID,199005234148.0,ORG1,CASH-MPA,USD,66583,20240401,20240701
156427374255,نافع,الشامي,لطفي,الأزد,ربى,1973,PERSONAL_ID,360155209662.0,ORG1,CASH-MPA,USD,12797,20240401,20240701
224595990476,مسلم,القواسم,سامح,جذام,هنادي,2003,LOCAL_COUNCIL_CARD,45008537595.0,ORG1,CASH-MPA,USD,42492,20240401,20240701
912606842200,ديمه,بنو سعد بن بكر,سامح,جذام,هنادي,2002,PERSONAL_ID,819731630506.0,ORG1,CASH-MPA,USD,86918,20240401,20240701
988380396893,ابتهاج,غطفان,حقّي,بنو عبس,ريما,1999,,,ORG1,CASH-MPA,USD,60402,20240401,20240701
432672189497,زياد,الترهي,حقّي,بنو عبس,ريما,1991,,,ORG1,CASH-MPA,USD,29554,20240401,20240701
216564291832,ريتاج,جعفر,حقّي,بنو عبس,ريما,1982,LOCAL_COUNCIL_CARD,788984142274.0,ORG1,CASH-MPA,USD,15302,20240401,20240701
724252962956,جميل,الامام,حقّي,بنو عبس,ريما,2006,LOCAL_COUNCIL_CARD,423088602242.0,ORG1,CASH-MPA,USD,42482,20240401,20240701
823875957859,أسيل,المهرة,راوي,بنو الأسمر,ربى,2004,NATIONAL_ID,309563337446.0,ORG1,CASH-MPA,USD,16319,20240401,20240701
253441152697,روفيدا,العوازم,راوي,بنو الأسمر,ربى,1977,NATIONAL_ID,388360164366.0,ORG1,CASH-MPA,USD,26004,20240401,20240701
365823391437,لارا,زلاطيمو,خيري,بجيلة,روبين,2018,,,ORG1,CASH-MPA,USD,42990,20240401,20240701
107291213836,خيري,زهران,خيري,بجيلة,روبين,2010,NATIONAL_ID,649449096908.0,ORG1,CASH-MPA,USD,23019,20240401,20240701
857452994231,سلاف,قضاعة,خيري,بجيلة,روبين,1978,LOCAL_COUNCIL_CARD,40354866945.0,ORG1,CASH-MPA,USD,81011,20240401,20240701
303358846113,جالا,عامر بن صعصعة,وثّاب,السيفي,عتاب,1993,LOCAL_COUNCIL_CARD,661020634893.0,ORG1,CASH-MPA,USD,78930,20240401,20240701
325015665282,نزيه,عرموني,وثّاب,السيفي,عتاب,2021,NATIONAL_ID,752212445829.0,ORG1,CASH-MPA,USD,2229,20240401,20240701
404363047289,سجا,بنو شعبة,وثّاب,السيفي,عتاب,2014,,,ORG1,CASH-MPA,USD,59083,20240401,20240701
753502287967,هيام,قطينة,فدائي,ترابين,جودي,1983,LOCAL_COUNCIL_CARD,8152627067.0,ORG1,CASH-MPA,USD,73939,20240401,20240701
877088267173,شجاع,غامد,فدائي,ترابين,جودي,1983,NATIONAL_ID,970621095601.0,ORG1,CASH-MPA,USD,58240,20240401,20240701
373103722371,لقاء,جزيني,فدائي,ترابين,جودي,2009,LOCAL_COUNCIL_CARD,36255455285.0,ORG1,CASH-MPA,USD,17223,20240401,20240701
130512657141,حمود,سرندح,تحسين,حوالة,اصيل,1981,NATIONAL_ID,936330305378.0,ORG1,CASH-MPA,USD,26889,20240401,20240701
862105358949,بثينة,الشامي,يعرب,يشكر,إلينا,2012,PERSONAL_ID,848728676525.0,ORG1,CASH-MPA,USD,66918,20240401,20240701
697570002660,صلاح الدّين,قريش,يعرب,يشكر,إلينا,2006,NATIONAL_ID,500879535934.0,ORG1,CASH-MPA,USD,75584,20240401,20240701
285455747876,مرادي,ترابين,يعرب,يشكر,إلينا,1991,LOCAL_COUNCIL_CARD,343754546513.0,ORG1,CASH-MPA,USD,68870,20240401,20240701
839605000925,رستم,الداودي,يعرب,يشكر,إلينا,1984,PERSONAL_ID,311774777701.0,ORG1,CASH-MPA,USD,6546,20240401,20240701
486976250781,نوري,بنو مهدي,يعرب,يشكر,إلينا,1974,NATIONAL_ID,381155833956.0,ORG1,CASH-MPA,USD,84670,20240401,20240701
920976096604,دهمان,الكالوتي,خليفة,القزاز,أفنان,2022,,,ORG1,CASH-MPA,USD,36743,20240401,20240701
231985055383,نذير,طيء,خليفة,القزاز,أفنان,1989,NATIONAL_ID,678841754968.0,ORG1,CASH-MPA,USD,94404,20240401,20240701
371255902005,زكية,البشيتي,خليفة,القزاز,أفنان,2004,PERSONAL_ID,2072045172.0,ORG1,CASH-MPA,USD,32924,20240401,20240701
425637493173,بثينة,الأنصاري,عفيف,الألجاوي,بنان,2013,NATIONAL_ID,618522151501.0,ORG1,CASH-MPA,USD,72493,20240401,20240701
589995221847,رشيد,مرازيق البقوم,عفيف,الألجاوي,بنان,2011,PERSONAL_ID,32718711219.0,ORG1,CASH-MPA,USD,72542,20240401,20240701
124541680674,دانة,عامر بن صعصعة,سنان,بنو حنيفة,سلسبيل,1998,NATIONAL_ID,629796656551.0,ORG1,CASH-MPA,USD,20920,20240401,20240701
864632049376,دارين,بني رشيد,سنان,بنو حنيفة,سلسبيل,2013,LOCAL_COUNCIL_CARD,637329527973.0,ORG1,CASH-MPA,USD,64061,20240401,20240701
334086994532,عالية,الشامي,سنان,بنو حنيفة,سلسبيل,1993,NATIONAL_ID,37793151691.0,ORG1,CASH-MPA,USD,99053,20240401,20240701
972978984375,لتين,بنو شيبان,سنان,بنو حنيفة,سلسبيل,1996,PERSONAL_ID,851989550646.0,ORG1,CASH-MPA,USD,66681,20240401,20240701
246436386238,ميلاء,بكر بن عبد مناة,سنان,بنو حنيفة,سلسبيل,2003,LOCAL_COUNCIL_CARD,625401306779.0,ORG1,CASH-MPA,USD,69250,20240401,20240701
897193180842,هيام,بكر بن عبد مناة,عبد الباري,العلمي,دعاء,1986,NATIONAL_ID,610735118915.0,ORG1,CASH-MPA,USD,43609,20240401,20240701
375386355146,تاج,المغربي,عبد الباري,العلمي,دعاء,1982,LOCAL_COUNCIL_CARD,873711314169.0,ORG1,CASH-MPA,USD,81183,20240401,20240701
144015549212,بهية,مطير,عبد الباري,العلمي,دعاء,1982,PERSONAL_ID,913610093775.0,ORG1,CASH-MPA,USD,57961,20240401,20240701
167394656558,ظبي,جودة,عبد الباري,العلمي,دعاء,2001,NATIONAL_ID,315125227704.0,ORG1,CASH-MPA,USD,10951,20240401,20240701
880955233878,سديم,الماني,عبد الباري,العلمي,دعاء,1995,LOCAL_COUNCIL_CARD,125598497738.0,ORG1,CASH-MPA,USD,55488,20240401,20240701
727684004000,غيداء,خولان,صبور,هندية,عالية,2018,PERSONAL_ID,885650833516.0,ORG1,CASH-MPA,USD,12887,20240401,20240701
377925106001,فاتح,الزرقان,صبور,هندية,عالية,2022,,,ORG1,CASH-MPA,USD,64328,20240401,20240701
428132191437,بهجة,بنو شعبة,صبور,هندية,عالية,1990,LOCAL_COUNCIL_CARD,3814771254.0,ORG1,CASH-MPA,USD,74097,20240401,20240701
796337972054,هاجر,بنو ياس,صبور,هندية,عالية,1983,LOCAL_COUNCIL_CARD,118225149293.0,ORG1,CASH-MPA,USD,31185,20240401,20240701
547305849103,طيّع,المفتي,صبور,هندية,عالية,1994,,,ORG1,CASH-MPA,USD,61196,20240401,20240701
615935949754,غالي,الحجر بن الهنوء بن الأزد,صبور,هندية,عالية,1979,PERSONAL_ID,543746605307.0,ORG1,CASH-MPA,USD,59163,20240401,20240701
987357136552,آلاء,عسير,عبد الغفور,الدواسر,سلسبيل,1991,PERSONAL_ID,936642920433.0,ORG1,CASH-MPA,USD,82902,20240401,20240701
317009059368,ابتكار,يشكر,عبد الغفور,الدواسر,سلسبيل,2009,NATIONAL_ID,537584182369.0,ORG1,CASH-MPA,USD,81806,20240401,20240701
648988986016,جيلان,اسطمبولي,عبد الغفور,الدواسر,سلسبيل,2001,LOCAL_COUNCIL_CARD,307887316183.0,ORG1,CASH-MPA,USD,84194,20240401,20240701
784146657167,عبد القادر,الزرقان,قدري,قريش,دارين,2007,PERSONAL_ID,587641554471.0,ORG1,CASH-MPA,USD,98411,20240401,20240701
824540769480,ريم,السمان,قدري,قريش,دارين,2011,PERSONAL_ID,318440594287.0,ORG1,CASH-MPA,USD,24762,20240401,20240701
378633836750,عالم,البامية,قدري,قريش,دارين,1990,PERSONAL_ID,953081243156.0,ORG1,CASH-MPA,USD,73062,20240401,20240701
697157483307,غالب,بنو مهدي,قدري,قريش,دارين,1972,,,ORG1,CASH-MPA,USD,93793,20240401,20240701
879018983371,ضحى,عسير,قدري,قريش,دارين,1999,LOCAL_COUNCIL_CARD,699581803339.0,ORG1,CASH-MPA,USD,35757,20240401,20240701
915761216123,واصف,عويضة,سنان,طه,ريما,1988,LOCAL_COUNCIL_CARD,160294145084.0,ORG1,CASH-MPA,USD,1796,20240401,20240701
539572614067,ضيائي,طه,سنان,طه,ريما,1976,PERSONAL_ID,558263863659.0,ORG1,CASH-MPA,USD,18209,20240401,20240701
656885166031,عبد المولى,فهم,سنان,طه,ريما,1996,,,ORG1,CASH-MPA,USD,99254,20240401,20240701
983501247725,إباء,تنوخ,عبد الجبّار,عامر بن صعصعة,أسيل,1973,NATIONAL_ID,255069548689.0,ORG1,CASH-MPA,USD,95607,20240401,20240701
161836996936,مُتوكّل,صيام,عبد الجبّار,عامر بن صعصعة,أسيل,2006,,,ORG1,CASH-MPA,USD,33659,20240401,20240701
817962138200,جوريّة,الرباطاب,عبد الجبّار,عامر بن صعصعة,أسيل,2006,LOCAL_COUNCIL_CARD,681160222341.0,ORG1,CASH-MPA,USD,53620,20240401,20240701
688775811024,ألين,عسير,قانت,شرف,ميرال,1978,,,ORG1,CASH-MPA,USD,84519,20240401,20240701
723496292211,ضحى,بنو ذي أصبح,قانت,شرف,ميرال,2003,LOCAL_COUNCIL_CARD,827804485614.0,ORG1,CASH-MPA,USD,15855,20240401,20240701
943038483183,هنادي,غوشة,قانت,شرف,ميرال,1979,,,ORG1,CASH-MPA,USD,9800,20240401,20240701
598390414696,خيري,الظفير,قانت,شرف,ميرال,2016,PERSONAL_ID,308784014839.0,ORG1,CASH-MPA,USD,38691,20240401,20240701
778141674800,سليم,أولاد زيان,قانت,شرف,ميرال,2011,NATIONAL_ID,387713475822.0,ORG1,CASH-MPA,USD,4504,20240401,20240701
122266409186,مجاهد,بدرية,علي,خزاعة,يارا,1983,,,ORG1,CASH-MPA,USD,74225,20240401,20240701
460182375698,ألين,عتيبة,علي,خزاعة,يارا,2018,LOCAL_COUNCIL_CARD,132210212382.0,ORG1,CASH-MPA,USD,38000,20240401,20240701
483207103181,أحلام,قيس عيلان,علي,خزاعة,يارا,1971,LOCAL_COUNCIL_CARD,646515671068.0,ORG1,CASH-MPA,USD,41579,20240401,20240701
765924363893,حميد,ثقيف,علي,خزاعة,يارا,1981,,,ORG1,CASH-MPA,USD,38464,20240401,20240701
723986848072,كسّاب,بني بيات,علي,خزاعة,يارا,1984,,,ORG1,CASH-MPA,USD,94731,20240401,20240701
984115853998,خليفة,العوازم,سامي,مزينة,بلسم,1986,,,ORG1,CASH-MPA,USD,62210,20240401,20240701
841885090193,راما,البخاري,سامي,مزينة,بلسم,1978,NATIONAL_ID,995463930723.0,ORG1,CASH-MPA,USD,12064,20240401,20240701
847906729750,ساهر,الظفير,سامي,مزينة,بلسم,1996,PERSONAL_ID,594051047386.0,ORG1,CASH-MPA,USD,46669,20240401,20240701
365154966223,غانم,الألجاوي,سامي,مزينة,بلسم,2002,NATIONAL_ID,900100663653.0,ORG1,CASH-MPA,USD,94012,20240401,20240701
775344403026,علي,خندف,زاهر,جزار,لورا,2012,PERSONAL_ID,87966845483.0,ORG1,CASH-MPA,USD,14562,20240401,20240701
605944593264,سالم,بيروتي,زاهر,جزار,لورا,1989,,,ORG1,CASH-MPA,USD,72634,20240401,20240701
419064266826,هند,زلاطيمو,زاهر,جزار,لورا,2013,LOCAL_COUNCIL_CARD,942301233658.0,ORG1,CASH-MPA,USD,43296,20240401,20240701
750537132537,عبد السّلام,غوشة,زاهر,جزار,لورا,1970,NATIONAL_ID,327240628771.0,ORG1,CASH-MPA,USD,77876,20240401,20240701
840208624085,نديم,بيرقدار,صدّاح,النشاشيبي,ليساء,1973,LOCAL_COUNCIL_CARD,646822917112.0,ORG1,CASH-MPA,USD,42346,20240401,20240701
615663859853,حسين,زهران,صدّاح,النشاشيبي,ليساء,2018,NATIONAL_ID,55169695958.0,ORG1,CASH-MPA,USD,53478,20240401,20240701
511280703726,حيدر,الرباطاب,صدّاح,النشاشيبي,ليساء,1980,LOCAL_COUNCIL_CARD,749157903621.0,ORG1,CASH-MPA,USD,21221,20240401,20240701
873507435362,يسرى,طيء,صدّاح,النشاشيبي,ليساء,2007,PERSONAL_ID,577975143825.0,ORG1,CASH-MPA,USD,13661,20240401,20240701
625827780730,ميثاق,البخاري,غالي,درويش,سلاف,1980,LOCAL_COUNCIL_CARD,731949655361.0,ORG1,CASH-MPA,USD,78761,20240401,20240701
880711051609,ضياء الدّين,البخاري,غالي,درويش,سلاف,2006,PERSONAL_ID,168879038071.0,ORG1,CASH-MPA,USD,93527,20240401,20240701
